"Time","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
172708,-1.79504935426528,-1.29276155082843,0.599481464077964,-0.944031476201371,0.787336003453064,-0.640908074968016,1.21413274537392,0.0584471270200759,-0.211856599180795,-1.08135762898417,0.0418446668535718,0.205115066055914,-0.738384220109777,0.335026863779714,-1.3874379509955,0.869563203736718,-1.2934635833176,0.480198867408614,-1.02386103906328,0.664849834999167,0.325749369944028,0.0152461426084839,0.659969062887098,-0.457111652126547,0.0898563440771931,0.013691868109167,-0.0935906789180808,0.161536693916203,314.9,"0"
172708,-0.351849642397498,-0.0550275364328736,0.842810315826793,-1.22064581838545,0.573559970198221,-0.169191535972799,0.454953477449627,-0.276442813597636,-0.752509556146315,0.38605671350471,-1.93531178145522,-0.230068582705066,1.27261107550968,-0.546449687603242,0.186541197370906,-1.68216602918537,-0.585592615896494,1.63190525179264,-0.0705430390450605,-0.0396944722557597,-0.36521315913772,-0.24524580526876,-0.194915877678253,-1.01970090097861,-0.030651173106743,-0.233156554630784,0.251816245576594,-0.00035864810297908,37.14,"0"
172709,-0.259003871280951,1.17248167693727,-0.715495092772289,-0.5747763865216,0.511818404889496,-0.646792875000983,0.499645975017044,0.489303651251895,-0.389738774785635,-0.876869743418964,0.866963581983872,0.429805017869021,-0.682091615765637,-0.367842955704918,-0.917149188899467,0.643795216367523,0.367487813195353,0.357306150814645,0.00919862438412247,-0.10659675965726,-0.241532766938043,-0.762756913812322,0.18181503562071,0.641197217158327,-0.462628639792128,0.0909943977921684,0.0863037604350244,0.0117921400133469,11.99,"0"
172710,-1.27726166783484,1.22042486765259,0.242496440480301,-0.569520182422101,0.27986039722094,1.33838434000196,0.850880100530835,-1.29462687898905,0.187375962564012,-1.75908295256653,-0.230405483009519,-0.846146763027689,-2.14092032445516,-1.03470256893893,0.906646942203732,-1.02489548993487,2.35076350796742,-0.945277136050038,-0.524187265788323,-0.603069602570111,1.30275707807113,-0.836415444019897,-0.0737218449583021,-1.20661163873499,0.429806517605709,0.239487587209249,0.24682380179666,0.0297780972503851,157.04,"0"
172710,2.06459237840899,-0.0282882893679466,-1.9206906438265,0.2043745314743,0.558596830571699,-0.319009439391453,-0.0421220304973627,0.0375458356215684,0.523412568156172,-0.159064500017237,0.409019700455964,-0.223547312547045,-1.62546106909172,-0.340508284049452,-0.274334787960688,0.733530219300548,0.143072172215377,0.553252630970285,0.536468574861005,-0.237006144848075,-0.364098040262589,-1.05999806394712,0.287526952003961,-0.0496437572568432,-0.280781793695185,0.189897720146846,-0.0782400602357183,-0.0491379828955423,1.98,"0"
172710,-2.51601318810284,2.48193151136365,-0.683786374259376,-0.621717611617224,0.596987080353265,-1.3841472663552,1.57908885798812,-1.31401258602854,1.61892920309029,2.21323120383301,0.492103924189402,0.351730479639088,1.15691956369028,-2.27673734619818,0.803359662282645,-0.700135831194142,0.210951264159094,0.100225473955821,-0.380641221215536,0.366303730813226,0.288237054784613,1.31447326085617,-0.176765507943952,0.356306541098819,-0.516440747340365,-0.450529068827258,-1.98491328094742,-0.222765976383618,7.45,"0"
172710,1.99744078217984,-0.222482887185946,-0.233130243594656,0.456357004306729,-0.669426104295322,-0.750783091706922,-0.418521877510203,-0.123684156207675,1.18965615222359,-0.176662758769209,-0.700217735356701,0.849662007304724,0.687853009504063,-0.155863447816783,0.583917596868479,0.160013025493605,-0.57294405059567,-0.273566372863354,-0.0810146889990221,-0.204357858182553,-0.176920950899044,-0.309984899669445,0.372926421587594,0.0175627221324411,-0.406940996934633,-0.626052039984471,0.0404443614851936,-0.0304938581070459,0.12,"0"
172712,-0.273329395337388,1.11880232580184,-0.382724428810305,-0.611960729518359,1.51940058326977,-0.848130226036811,1.79453551395083,-0.595672006269744,-0.442076450712065,-0.892887245732629,-0.688309995401986,-0.154372346587765,0.290967793221733,-1.2406175344361,-0.717562031765698,-0.279358475427029,0.552437280644499,-0.188319724906132,0.00202553980674428,-0.00608456563898031,-0.0559211440378712,0.11712392641523,-0.334399253171309,0.642114090931387,-0.0108239874287116,0.43940482316383,-0.19883517451517,-0.0652823222493666,36.25,"0"
172712,1.75950730948373,-0.647424742934871,-3.18381388977211,-0.559468271688567,2.41067879438234,3.26145943335485,-0.361968511250166,0.799245799609403,0.865894403593056,-0.877235210082019,0.27090592989055,0.296177791979682,-0.347624151992152,-1.2065410870406,0.310845595320411,-0.0752351760274561,1.0025417352802,-0.0768099924113831,-0.0413379609191641,0.149304930729046,-0.171485410161501,-0.640609517583243,0.113572963576728,0.590864452062057,-0.0764262317810785,-0.081298578180495,-0.0121063205802303,-0.00558085509602005,138.18,"0"
172712,-0.364672835753002,1.36910255410613,-0.728574888028582,0.942155742469181,0.69069549792295,-0.142100516563752,0.27919290640691,0.304227893982584,-0.563469915752753,-0.641530787352703,-1.26530754649001,-1.26494776912967,-0.846889475424109,-0.272672630768653,2.3819063305534,-0.474341510379108,1.41256448357823,1.5066192064183,2.62118562702512,0.115919443184599,0.263262719932899,0.700804748119467,-0.428006860117298,-0.0332790958810722,0.0458949956621,0.345064208956939,-0.0533663137459344,0.0895644670255262,10.56,"0"
172715,1.61570736971102,-0.8986087439362,-0.562271977913849,1.26058251305107,-0.684711262570792,0.234818920809,-0.643285913200766,0.329930741435297,1.06429784894168,0.394147657590815,0.319164074990713,-0.657936359058481,-2.91062317852832,0.819779353941393,0.511678969479228,0.777601424283108,-0.823437299875643,1.17608600005609,-0.571677278434981,-0.0938192149759909,0.336993187098628,0.565339104055794,0.0717097037226032,0.613982160727548,-0.276258357455235,-0.618262756628609,0.0028648676485806,-0.0127951152062019,160,"0"
172716,-3.24050461218581,-2.79934472696377,1.7497765024829,0.332355312822636,1.53518019234701,-0.574599042453315,-2.13112755508186,1.03449868077077,0.110721529419192,-0.765408988901181,-0.341543282940037,0.656895646572436,0.744721153437436,0.0677013203829228,0.621832401910656,1.05174572669895,-0.800426508094729,1.54128363314086,1.0242978792544,1.06641088457386,0.553837586656841,0.351755224138678,-0.380236458049633,-0.941867930247755,0.232699455485985,0.901126076456907,-0.0305796250431262,-0.501609461025466,52,"0"
172717,-2.96924964965578,3.21685095685852,-2.87300188601668,-0.628840070910376,-1.00936619651941,-1.23940561145037,-0.868517152444142,2.09513919808194,0.298902654600853,-0.101014914274412,-1.29881177712684,0.603823536668096,0.0221753793477118,0.204752548239907,-0.30718542712875,0.827427512821443,1.18777216002512,-0.103099733133986,-0.452568210760557,0.216236526446913,-0.3143853786289,-1.05090265582021,0.387902063508009,0.598871193376502,-0.0203161507400669,0.146919031253532,0.232855822988597,0.122175569597482,9.99,"0"
172719,1.96571797290376,0.164799187146569,-1.79435628952162,1.18133110729184,0.476115519199541,-1.16264190439949,0.662956298727322,-0.3101349925125,-0.241672525178671,0.560021391886527,0.865398178741713,0.270856106053958,-1.40469617285042,1.26051675787933,-0.345654645160775,-0.241557999416314,-0.53323061337234,0.106031561094377,-0.197970339411608,-0.312053539068955,0.185295611140686,0.509576108791265,-0.0157172369170758,-0.0134256012769626,0.368181910930608,-0.502522038527132,-0.0448404625778973,-0.0716212906585809,28.56,"0"
172720,2.03772756159482,-0.0728371852768925,-1.07190666663734,0.413985547711796,-0.105254207029461,-1.12207507950667,0.192576100965137,-0.320987300653037,0.513173724066678,0.0559732862742696,-0.661400415221763,0.549756388055524,0.232378562403976,0.248952474087998,0.0696828139855521,-0.170715607865597,-0.241205191277837,-0.97783961923011,0.0704626544414626,-0.203048468919426,-0.276455730167668,-0.665801464277109,0.33766632442421,-0.00812389238859189,-0.310677676122864,0.199615350099355,-0.0679914003461567,-0.0587028632035731,9.99,"0"
172721,-0.947373168636689,-0.059860928951195,1.53760460486816,0.117117832734227,-0.315439916623853,0.505594543970768,0.342234048167807,0.244828598474541,-1.55772044183341,0.613320378503965,0.031952912136707,-0.341449026907201,-0.500255964052295,0.216078267784327,0.00388887216886019,-1.53702430901394,-0.208282939962656,2.28166000702752,0.194543852164033,0.0863853026853419,-0.239290182965072,-0.36710966053648,-0.0348977253518939,-0.561549750715067,0.591367460669987,-0.340983391648146,0.310726920473489,0.140939707980639,138,"0"
172721,1.07617508155023,-3.11635274152293,-2.05143891796388,-0.953188900984897,-1.5448380494864,-1.12464465810645,0.385570486726475,-0.698014209749555,-1.82940091513127,1.26914864291132,-0.702986938105007,-0.0305756766711495,1.73992674526179,-0.262264878219026,-0.561099083173557,-0.902514158246402,0.616007153935122,-0.550742910118086,-0.156751040788845,0.946833518499339,0.104852771804276,-0.598242659220116,-0.343163792727297,0.0882992018366977,-0.267657600720631,-0.31365149089097,-0.132090609882149,0.0560289943373439,664.6,"0"
172726,-1.3530257391991,0.289945337376606,0.173683515537344,-3.78044190641431,-1.17301645305878,-0.159307027153953,3.00943327769701,-1.54490215576878,1.42278759704712,-2.51210289492602,-0.528870668415337,-0.0592810427532906,-1.52896163418836,0.184936595077762,0.0593346594043461,-0.975440280316488,-0.249329566859828,-0.488987481365537,-0.0373738605836568,-0.639385880295794,0.415420732261964,-0.701798978091473,-0.144662779627597,1.05670872920775,1.07438088528385,-1.12944676487914,0.0337806480849442,-0.325899132066828,405.09,"0"
172726,-0.484304341895291,0.0356726728416045,-0.151704491014491,-2.21986721563597,-0.664751559041023,0.790599300946429,-0.794189945651856,-1.70239128824908,-2.01842605348458,1.81049910272546,0.228083044002642,-0.306278427843409,0.895625667874247,-0.439778556488078,-0.725171177734117,-0.802003280353535,0.48158146026055,0.7926514748845,1.15254037941245,-0.70563233755646,1.6315647680876,0.317559132032624,0.163273915894851,0.227622130361041,-1.01177256500279,-0.0949123829728653,0.0192512318711838,0.233020289521049,68,"0"
172727,-1.66116904080266,-0.565424977243942,0.294268387848713,-1.54915591863962,-2.30135882298989,2.36595630675887,-0.248880754460182,-0.857361287992892,0.137784234214204,-0.514510436027602,-1.03537497127225,-0.968980821154994,-1.66449343762346,-0.370165366995678,-0.280620801739163,0.37175035629915,1.60634172750575,-2.68581869252613,-0.44798319570464,-1.13992618850808,1.43239719509357,-0.257827667486486,-0.0724709221978223,-1.0358040097597,-0.437888960838525,-0.238543437758532,0.365302221982638,-0.44862075972801,381.05,"0"
172728,1.96614497374435,-1.0797528888598,-0.806215532281303,-0.283405627607967,-1.04319859222307,-0.792331111483037,-0.531722711964711,-0.238293234322721,-0.154274242173489,0.808411367609813,-1.19858110782438,-0.0163659139708925,0.382483643463635,-0.0967215410363667,0.19225180277298,-1.29499910488498,-0.19958374967073,1.02434810679648,-0.817361448746615,-0.40789720787966,-0.331797378084486,-0.539878621059704,0.211647926580671,-0.109720786785009,-0.415148874719517,0.537047607583069,-0.0480145864658222,-0.0356090754277029,103.5,"0"
172731,2.01398681422192,0.573802091775568,-2.6937305021612,1.26562111491061,1.34439079578115,-1.11265046284353,1.03913350749408,-0.536639017253817,-0.417948772092514,-0.173834268912729,-0.503241455597533,0.368003236623371,1.00161861291579,-0.631269478687365,0.200112318675216,-0.022028339007051,0.340908530760904,0.134155507598683,-0.463354599136553,-0.0481699985527966,0.119824098337578,0.399983755041953,-0.138401771336499,0.411077818738411,0.646334142362684,-0.440678800770929,-0.0293081499014283,-0.0254098646993512,49.9,"0"
172731,-1.1177994969546,1.90012779569532,1.82276126528907,4.24391911334504,0.0439858402478767,0.761828009456485,0.297293124870887,-0.111319289362326,-0.769843538264292,2.91175012865387,-0.888294943829875,-0.319556114821845,1.22780776657316,-0.829885049997153,0.875202089100517,-0.0941469659273996,-0.191498158514244,0.414494893403741,0.819752241506581,0.723375060510106,0.16881764308372,1.18892289017004,-0.154409659750633,0.0842836956594632,-0.282896703960171,0.512801526483545,0.354904563669884,0.273686152028123,12.85,"0"
172733,2.03345446680243,-0.106631783632935,-0.907253213736505,0.524309030540457,-0.435380300071399,-1.47876769172936,0.126772034414371,-0.306665575835439,0.659746581528124,0.101576828450704,-0.529521715098539,0.0613536711734898,-0.980948892362381,0.493773680354631,0.115603482834037,-0.182750756519339,-0.0792921019016289,-0.888266419302072,-0.0060109636864122,-0.301927202895963,-0.27319099303777,-0.700521834535294,0.404712619969843,0.433135266943852,-0.38722512749634,0.173122677461059,-0.0763758018332668,-0.0578856311652254,0.99,"0"
172733,-0.846934266149644,0.0454591740413348,2.16062008861814,-1.9358116231258,-1.86441607622356,-0.939825152726459,-0.972628648240387,0.600049324203436,-0.266025639054203,-0.321648313327342,-0.55573269638797,-0.565739212085217,-0.232107599762872,-0.591076700226708,-0.183203743274913,1.70510157981357,0.123274711142854,-0.797619389100497,-0.842032083635102,-0.000468690428874933,0.561531600234051,1.55639274116863,-0.0219181442115931,0.947181642874573,-0.506349766803365,-0.254707997411064,0.304011099535154,0.166450782703756,11.99,"0"
172733,-1.65570616732368,0.0031137271582807,-1.03324949177744,-0.869444794575263,3.34341086988237,3.32760814168877,-0.0456784953765108,1.13950282473823,-0.272901640410438,-1.37554190417378,0.184610739357702,-0.172117798216057,-0.368366870625827,-1.1713616599895,0.755988443247494,-0.502738922391391,1.47150024078686,0.228348565321214,1.1740978033984,0.183489412639851,-0.235610080645981,-0.633347387723749,-0.0382259844208417,0.602366313108176,0.690721805410681,0.206903809127761,-0.306674943949853,-0.248685991955758,40.78,"0"
172734,-1.24884697495698,2.27947804425446,-1.14482395660485,-0.263060540594462,0.0709120139607818,-0.323414277190524,-1.4541385898784,-5.06937920291648,-0.827733208597402,-2.51880166767222,-0.743765748910738,1.15701299616086,0.442444533832688,-0.0783409830030957,-0.461857018398395,0.477430087406587,0.923329273013638,0.0125431412776255,-0.54428735071366,1.03209127820849,-2.70448850108795,0.261945069309462,0.490272105533521,-0.112758024760851,-0.453182827600578,-0.694932909104036,-0.106692714325172,0.082713882999237,9.99,"0"
172734,2.11292937029245,0.173573382342074,-2.18804796498066,0.301350148778026,0.700011897104347,-0.860260044915827,0.238275117432833,-0.296057471372629,0.681069697001566,-0.51822985467696,-1.23282668528704,-0.366811810227324,0.0111202410266095,-0.856860024265124,1.05044790170336,0.49096535427833,0.161123239658462,0.818596037357478,-0.125074865961752,-0.177171668895869,0.127662732805942,0.541290366683337,-0.146848505942983,-1.13995180564538,0.371176176174882,-0.0331987670363635,-0.00117849668637046,-0.0396175017761288,7.8,"0"
172734,2.03874165378148,0.0524384424543212,-1.82129065971225,0.241283493575071,0.580418507459422,-0.392388455693651,0.0630430901399548,-0.053267793220784,0.304699677689634,-0.202359759110418,0.808873943627152,0.558926116726071,-0.30377409597909,-0.596957891370492,-0.4357678975448,0.615881601520136,0.134596482922535,0.327007079537708,0.453905191021955,-0.142130432448434,-0.331870146675375,-0.918065146930338,0.288449942610257,0.176938189423581,-0.262765127224954,0.172901857132353,-0.0704687541442366,-0.0430950925468295,8.99,"0"
172734,1.76315714219774,-0.10397991097768,0.199911133681711,3.94893314374215,-0.642361440391199,0.257214936615292,-0.679898144394589,0.291004160923855,0.187647613396942,1.42953251178792,-1.85414114267536,-1.75608674372439,-2.89854297454409,0.340133911262239,-0.204042230716294,1.28159808356591,-0.686266852522054,0.322132297271295,-1.80908733428086,-0.385254585956486,0.172698118952691,0.3721822084913,0.189281122998688,-0.115978896876359,-0.370147358286185,0.0366381099071067,-0.00857774632045791,-0.0297076326092077,52.34,"0"
172735,-0.899558594394231,-0.0477435512068946,0.717555134841685,-3.26281570066745,-0.384414529057735,-0.164528606766965,-0.227183589055482,0.272725877923214,-1.83574517367652,0.75810444135913,-2.19834208697699,-2.4164777020483,-1.46117031283023,-0.184070590110324,-0.512028286713125,-0.128983848150173,0.198559489440634,0.418220621625622,-0.417139013028619,-0.3626609211327,-0.289810100562019,-0.464730538390687,-0.434248388753504,0.00977604674573992,0.80306624293443,-0.129513124225195,-0.176856056515719,-0.190917312789776,10,"0"
172735,-1.70947825326209,2.06518925173997,-0.65505514467505,-0.961337586529272,-0.209548067134694,-1.00324338577108,0.503628695882592,0.431431417510024,0.695692533295025,1.38590560037798,0.810280360334587,0.962692419876439,-0.232481973211589,0.24735399400517,-1.03451464958155,0.0858588223647648,-0.500368612724828,-0.317239948710703,-0.0137458552331647,0.606405001212272,-0.347219788194742,-0.601462692164911,0.195967369864905,0.040851245092575,-0.203402479893571,0.145430490305232,0.742063914400949,0.415194545344803,9.42,"0"
172738,1.63417757161878,-0.486938837730626,-1.97596707370747,0.495363620480254,0.263634950284469,-0.713048872805481,0.459925327975755,-0.336878841235022,0.74367638170692,-0.990123506849344,-0.32100076253903,1.1318257817697,1.61259466029199,-1.75412921277802,-0.236947630193946,-0.0118479955728646,0.924177677428394,-0.0774337825640044,0.102177030718239,0.384052869140888,-0.113197220495685,-0.493593660841444,0.00199312720959127,0.602533384425031,-0.0499364166570635,-0.145522404017653,-0.0405536866785061,0.0248838854851932,220.28,"0"
172741,-0.214876255991152,0.792577699603992,-0.265194674799059,-0.436176845005914,1.23013410698624,0.368943791185279,0.741544088651861,0.263875216061609,0.161761973781559,-1.11646673523916,-0.218153350033337,0.0544306727187837,-0.441815955718777,-1.21646321160915,-0.142425775503422,-1.07481342994923,1.71784620748542,-1.32916245135604,-1.42453896138908,-0.105482847151851,0.17793627791691,0.980729335774533,-0.200828298025114,-0.986811153422627,-0.166342027007977,0.775458238780036,0.321541751049505,0.114959132423749,7.88,"0"
